Date,Time,Day,Trial,Animal,Trial Code,Strategy Type,ipe,velocity,totalDistance,distanceAverage,averageHeadingError,percentTraversed,latency,corridorAverage,score,initial heading error,entropy
2007-05-25,1:01 AM,1,1,26-Apr,26-4 1 1,Thigmotaxis,3129.83,20.77,1245.83,52.6,92.62,45.83,59.97,0.22,0,111.3318284,0
2007-05-25,1:05 AM,1,1,26-Jan,26-1 1 1,Thigmotaxis,3183.04,15.45,926.29,56.05,81.5,40.28,59.95,0.24,0,47.35393121,0
2007-05-25,1:07 AM,1,1,26-Feb,26-2 1 1,Random Search,1435.73,15.94,355.2,72.77,82.23,19.44,22.28,0.08,0,79.97796803,0
2007-05-25,1:09 AM,1,1,26-Mar,26-3 1 1,Thigmotaxis,3257.98,18.71,1120.28,57.11,90.02,43.75,59.89,0.21,0,71.81816766,0
2007-05-25,1:11 AM,1,1,Jan-37,37-1 1 1,Thigmotaxis,4521.71,17.07,1022.97,77.56,87.25,21.53,59.94,0.04,0,40.1604982,0
2007-05-25,1:13 AM,1,1,Feb-37,37-2 1 1,Thigmotaxis,3284.57,18.4,1103.46,57.54,89.8,52.08,59.96,0.2,0,55.53467992,0
2007-05-25,1:13 AM,1,2,26-Apr,26-4 1 2,Chaining,3885.34,16.8,1007.21,67.77,87.49,23.61,59.96,0.13,1,40.65726563,0
2007-05-25,1:15 AM,1,2,26-Jan,26-1 1 2,Scanning,1893.16,17.12,582.18,61.59,86.09,43.75,34,0.27,1,47.77072784,0
2007-05-25,1:16 AM,1,1,Mar-37,37-3 1 1,Thigmotaxis,3434.63,18.32,1098.14,60.06,89.23,45.83,59.94,0.12,0,69.62036396,0
2007-05-25,1:17 AM,1,2,26-Feb,26-2 1 2,Random Search,1138.76,15.11,279.91,73.91,81.43,18.06,18.53,0.08,0,64.07376867,0
2007-05-25,1:18 AM,1,2,26-Mar,26-3 1 2,Not Recognized,323.94,15.73,107.56,75.4,63.72,5.56,6.84,0.2,0,117.4854606,0
2007-05-25,1:20 AM,1,3,26-Apr,26-4 1 3,Chaining,3822.86,14.03,840.72,67.84,86.26,36.81,59.94,0.13,1,87.95067102,0
2007-05-25,1:23 AM,1,2,Jan-37,37-1 1 2,Random Search,2190.02,19.62,1176.64,36.82,90.44,56.94,59.98,0.25,0,94.0055142,0
2007-05-25,1:23 AM,1,3,26-Jan,26-1 1 3,Chaining,538.99,25.84,289.15,49.52,96.56,23.61,11.19,0.08,1,52.58260121,0
2007-05-25,1:24 AM,1,3,26-Feb,26-2 1 3,Random Search,246.39,29.44,296.79,25.4,103.02,20.14,10.08,0.2,0,40.10723614,0
2007-05-25,1:26 AM,1,2,Feb-37,37-2 1 2,Chaining,2417.95,19.67,1179.59,40.71,93.94,18.06,59.97,0.37,1,117.6726123,0
2007-05-25,1:27 AM,1,3,26-Mar,26-3 1 3,Thigmotaxis,2773.58,16.94,1014.81,46.55,88.78,45.14,59.92,0.14,0,102.2577856,0
2007-05-25,1:28 AM,1,2,Mar-37,37-3 1 2,Chaining,2396.48,17.49,1048.14,40.73,88.47,38.89,59.94,0.29,1,60.16815379,0
2007-05-25,1:29 AM,1,4,26-Apr,26-4 1 4,Random Search,3092.17,15.57,932.38,52,89.98,52.08,59.9,0.1,0,127.0512374,0
2007-05-25,1:35 AM,1,3,Jan-37,37-1 1 3,Chaining,3802.39,16.31,977.5,66.85,87.43,24.31,59.92,0.07,1,58.84532064,0
2007-05-25,1:37 AM,1,3,Feb-37,37-2 1 3,Thigmotaxis,2832.19,20.3,1195.65,50.6,92.54,47.92,58.9,0.29,0,93.22060387,0
2007-05-25,1:39 AM,1,3,Mar-37,37-3 1 3,Chaining,3931.47,13.48,808.03,69.61,84.49,37.5,59.93,0.15,1,76.77231057,0
2007-05-25,1:43 AM,1,4,Jan-37,37-1 1 4,Random Search,1997.2,15.09,905.07,33.83,90.69,58.33,59.98,0.24,0,78.01212207,0
2007-05-25,1:45 AM,1,4,Feb-37,37-2 1 4,Chaining,3069.79,16.51,989.78,51.46,97.38,35.42,59.94,0.1,1,106.387624,0
2007-05-25,1:47 AM,1,4,Mar-37,37-3 1 4,Random Search,3129.68,14.57,873.13,52.86,88.57,47.22,59.92,0.03,0,94.65787896,0
2007-05-25,1:49 AM,1,1,28-Jan,28-1 1 1,Chaining,3158.99,21.28,1275.11,53.15,90.52,38.19,59.93,0.16,1,31.57014767,0
2007-05-25,1:52 AM,1,1,28-Feb,28-2 1 1,Chaining,976.4,20.23,469.63,42.93,94.57,20.14,23.21,0.28,1,61.25762031,0
2007-05-25,1:55 AM,1,1,28-Mar,28-3 1 1,Chaining,2607.84,18.99,1138.92,43.8,90.76,34.72,59.97,0.21,1,45.71947635,0
2007-05-25,1:58 AM,1,1,28-Apr,28-4 1 1,Not Recognized,237.1,35.32,187.56,49.03,99.43,9.03,5.31,0.14,0,127.4404341,0
2007-05-25,2:02 AM,1,2,28-Jan,28-1 1 2,Chaining,1048.83,18.92,372.63,61.5,88.06,22.92,19.7,0.17,1,20.84767168,0
2007-05-25,2:04 AM,1,2,28-Feb,28-2 1 2,Thigmotaxis,3189.29,16.39,982.19,56.35,85.29,46.53,59.93,0.19,0,59.7435293,0
2007-05-25,2:07 AM,1,2,28-Mar,28-3 1 2,Chaining,2775.58,15.27,915.09,49.35,84.39,22.22,59.93,0.36,1,80.27697272,0
2007-05-25,2:09 AM,1,2,28-Apr,28-4 1 2,Random Search,1085.32,21.74,589.82,44.74,87.48,40.97,27.13,0.34,0,67.76744758,0
2007-05-25,2:11 AM,1,3,28-Jan,28-1 1 3,Random Search,931.97,17.19,343.42,56.77,86.11,31.25,19.98,0.32,0,22.22299913,0
2007-05-25,2:13 AM,1,3,28-Feb,28-2 1 3,Chaining,3219.86,16.84,1009.17,57.14,86.81,18.75,59.91,0.22,1,17.58291621,0
2007-05-25,2:16 AM,1,3,28-Mar,28-3 1 3,Thigmotaxis,4003.76,14.08,843.84,70.99,86.86,31.94,59.95,0.2,0,63.26200099,0
2007-05-25,2:18 AM,1,3,28-Apr,28-4 1 3,Random Search,1107.91,19.68,516.07,48,89.04,43.06,26.22,0.27,0,80.86766871,0
2007-05-25,2:21 AM,1,4,28-Jan,28-1 1 4,Random Search,2776.48,20.5,1228,46.53,94.45,61.11,59.89,0.14,0,64.38752434,0
2007-05-25,2:23 AM,1,4,28-Feb,28-2 1 4,Chaining,2672.97,15.53,930.39,44.94,87.1,24.31,59.89,0.21,1,78.74057533,0
2007-05-25,2:25 AM,1,4,28-Mar,28-3 1 4,Random Search,1063.82,15.54,357.83,46.71,96.62,24.31,23.03,0.05,0,77.63467831,0
2007-05-25,2:27 AM,1,4,28-Apr,28-4 1 4,Chaining,1796.73,17.43,845.26,37.39,91.41,31.94,48.49,0.31,1,74.69171443,0
2007-05-25,2:55 AM,1,1,25-Jan,25-1 1 1,Thigmotaxis,2757.06,19.47,1167.72,46.4,92.78,41.67,59.96,0.18,0,34.85960437,0
2007-05-25,2:58 AM,1,1,25-Feb,25-2 1 1,Thigmotaxis,2299.32,21.7,1300.53,39.13,92.24,56.25,59.94,0.31,0,106.5666119,0
2007-05-25,3:02 AM,1,1,30-Jan,30-1 1 1,Chaining,1978.47,21.55,840.54,51.13,92.9,31.94,39.01,0.15,1,60.55551944,0
2007-05-25,3:05 AM,1,1,30-2*,30-2 1 1,Chaining,2672.8,20.99,1258.64,44.94,89.26,36.81,59.96,0.31,1,55.02926429,0
2007-05-25,3:10 AM,1,2,25-Jan,25-1 1 2,Chaining,2017.48,13.14,446.39,66.09,78.92,15.28,33.96,0.06,1,26.1924375,0
2007-05-25,3:12 AM,1,2,25-Feb,25-2 1 2,Chaining,3304.84,19.06,1141.64,57.73,86.18,31.25,59.9,0.24,1,90.04276471,0
2007-05-25,3:15 AM,1,2,30-Jan,30-1 1 2,Chaining,3313.49,20.76,1245.14,57.42,89.21,38.89,59.99,0.24,1,111.6877097,0
2007-05-25,3:17 AM,1,2,30-2*,30-2 1 2,Thigmotaxis,3439.58,16.99,863.39,71.13,88.1,25,50.83,0.05,0,39.26155006,0
2007-05-25,3:21 AM,1,3,25-Jan,25-1 1 3,Thigmotaxis,2347.85,14.43,488.03,75.33,90.15,22.92,33.83,0.03,0,103.8900622,0
2007-05-25,3:23 AM,1,3,25-Feb,25-2 1 3,Thigmotaxis,3291.71,16.93,1014.04,57.55,89.04,54.17,59.88,0.27,0,107.1560154,0
2007-05-25,3:25 AM,1,3,30-Jan,30-1 1 3,Indirect Search,245.33,15.36,102.58,71.32,63.67,6.25,6.68,0.04,2,25.55650444,0
2007-05-25,3:28 AM,1,3,30-2*,30-2 1 3,Thigmotaxis,3791.55,16.46,986.5,66.89,81.88,46.53,59.94,0.2,0,32.15870482,0
2007-05-25,3:30 AM,1,4,25-Jan,25-1 1 4,Random Search,1608.48,16.29,527.17,49.97,98.28,43.06,32.37,0.05,0,70.86564347,0
2007-05-25,3:32 AM,1,4,25-Feb,25-2 1 4,Random Search,2833.96,19,1137.59,47.57,91.58,50,59.88,0.2,0,84.62406353,0
2007-05-25,3:33 AM,1,4,30-Jan,30-1 1 4,Random Search,1201.86,18.09,381.69,57.63,99.54,25,21.1,0,0,32.76379765,0
2007-05-25,3:35 AM,1,4,30-2*,30-2 1 4,Random Search,807.28,15.03,375.21,32.87,99.81,23.61,24.96,0.04,0,76.72609509,0
2007-05-25,10:07 AM,1,1,31-Jan,31-1 1 1,Thigmotaxis,2741.74,21.25,1274.39,46.01,91.75,41.67,59.96,0.27,0,89.35678139,0
2007-05-25,10:10 AM,1,1,Feb-31,31-2 1 1,Chaining,2891.88,17.09,1025.1,48.76,92.16,19.44,59.99,0.22,1,80.10945091,0
2007-05-25,10:13 AM,1,1,Jan-32,32-1 1 1,Thigmotaxis,2868.68,19.19,1150.99,48.04,93.33,45.83,59.97,0.19,0,24.30189478,0
2007-05-25,10:17 AM,1,1,Feb-32,32-2 1 1,Thigmotaxis,2077.5,20.33,1217.94,35.01,91.3,41.67,59.92,0.3,0,38.70065361,0
2007-05-25,10:21 AM,1,2,31-Jan,31-1 1 2,Chaining,3310.43,17.86,1070.83,57.73,86.23,33.33,59.95,0.19,1,100.0792712,0
2007-05-25,10:23 AM,1,2,Feb-31,31-2 1 2,Random Search,348.23,16.94,157.05,56.41,75.6,11.11,9.27,0.2,0,62.01388358,0
2007-05-25,10:25 AM,1,2,Jan-32,32-1 1 2,Thigmotaxis,3430.41,17.45,1046.35,60.18,88.49,43.06,59.95,0.18,0,19.8041791,0
2007-05-25,10:27 AM,1,2,Feb-32,32-2 1 2,Chaining,3397.86,17.68,1058.99,59.5,88.37,24.31,59.9,0.22,1,47.6252089,0
2007-05-25,10:31 AM,1,3,31-Jan,31-1 1 3,Random Search,2913.28,19.14,1148,51.53,88.67,54.86,59.97,0.36,0,71.84883461,0
2007-05-25,10:33 AM,1,1,21-1*,21-1 1 1,Thigmotaxis,2525.36,21.7,1300.08,42.33,90.5,40.28,59.92,0.28,0,125.144994,0
2007-05-25,10:34 AM,1,3,Feb-31,31-2 1 3,Chaining,3552.36,16.05,961.79,62.33,86.39,36.81,59.94,0.16,1,23.69583652,0
2007-05-25,10:36 AM,1,3,Jan-32,32-1 1 3,Chaining,3939.3,14.45,828.7,72.12,90.27,26.39,57.36,0.08,1,33.19745208,0
2007-05-25,10:37 AM,1,1,21-2*,21-2 1 1,Chaining,2129.25,20.3,1217.71,35.81,90.21,18.75,59.98,0.33,1,96.90060558,0
2007-05-25,10:38 AM,1,3,Feb-32,32-2 1 3,Thigmotaxis,3096.8,19.73,1181.78,54.24,90.81,40.28,59.91,0.22,0,62.07801174,0
2007-05-25,10:39 AM,1,1,21-Mar,21-3 1 1,Not Recognized,277.37,29.52,257.7,33.67,95.74,9.72,8.73,0.28,0,51.40780085,0
2007-05-25,10:41 AM,1,4,31-Jan,31-1 1 4,Random Search,2040.94,17.97,928.06,39.82,91.55,61.81,51.64,0.19,0,79.38135679,0
2007-05-25,10:43 AM,1,1,21-4*,21-4 1 1,Thigmotaxis,2573.53,22.94,1375.81,43.22,93.95,40.28,59.97,0.24,0,132.1645566,0
2007-05-25,10:44 AM,1,4,Feb-31,31-2 1 4,Chaining,1854.64,12.57,752.88,31.45,94.92,23.61,59.9,0.28,1,44.72265002,0
2007-05-25,10:45 AM,1,4,Jan-32,32-1 1 4,Random Search,359.21,24.2,256.56,35.55,99.34,15.97,10.6,0.24,0,35.23799723,0
2007-05-25,10:47 AM,1,4,Feb-32,32-2 1 4,Chaining,3441.36,17.76,1064.11,57.65,89.59,28.47,59.92,0.14,1,88.98035025,0
2007-05-25,10:48 AM,1,2,21-Jan,21-1 1 2,Thigmotaxis,3255.36,18.01,1079.03,57.25,85.03,33.33,59.91,0.22,0,101.2292728,0
2007-05-25,10:51 AM,1,2,21-Feb,21-2 1 2,Thigmotaxis,4379.18,17.24,1032.07,76.02,88.49,18.75,59.88,0.06,0,85.15851501,0
2007-05-25,10:54 AM,1,2,21-Mar,21-3 1 2,Chaining,2914.42,19.08,1143.45,51.22,91.35,34.72,59.92,0.3,1,60.12264241,0
2007-05-25,10:57 AM,1,2,21-Apr,21-4 1 2,Chaining,3715.5,17.1,1024.85,64.97,86.8,29.86,59.95,0.16,1,22.98617117,0
2007-05-25,10:59 AM,1,3,21-Jan,21-1 1 3,Indirect Search,186.06,19.65,95.7,72.96,63.64,4.86,4.87,0.23,2,79.80612104,0
2007-05-25,11:01 AM,1,3,21-Feb,21-2 1 3,Thigmotaxis,3334.85,15.05,684.6,77.81,90.67,29.17,45.49,0.04,0,71.35778426,0
2007-05-25,11:04 AM,1,3,21-Mar,21-3 1 3,Chaining,3537.93,16.15,968.39,62.23,88.65,34.72,59.97,0.17,1,109.3361663,0
2007-05-25,11:07 AM,1,1,Jan-33,33-1 1 1,Chaining,3545.99,16.04,961.09,62.17,87.11,33.33,59.91,0.17,1,72.1857904,0
2007-05-25,11:07 AM,1,3,21-Apr,21-4 1 3,Chaining,3478.27,16.64,997.18,61.3,85.38,36.11,59.91,0.26,1,72.42184126,0
2007-05-25,11:09 AM,1,1,Feb-33,33-2 1 1,Chaining,3810.16,17.69,1061.11,66.46,89.06,34.72,59.97,0.1,1,66.92762182,0
2007-05-25,11:11 AM,1,4,21-Jan,21-1 1 4,Random Search,2349.34,19.81,1186.21,39.56,89.62,49.31,59.89,0.29,0,103.445441,0
2007-05-25,11:12 AM,1,1,Mar-33,33-3 1 1,Thigmotaxis,3356.61,18.32,1098.05,58.7,88.43,40.97,59.93,0.24,0,80.70717192,0
2007-05-25,11:12 AM,1,4,21-Feb,21-2 1 4,Random Search,262.02,24.67,201.78,33.55,110.3,12.5,8.18,0.04,0,67.64663109,0
2007-05-25,11:14 AM,1,1,Apr-33,33-4 1 1,Thigmotaxis,3740.33,17.53,1051.46,65.07,86.21,42.36,59.97,0.13,0,44.72916836,0
2007-05-25,11:15 AM,1,4,21-Mar,21-3 1 4,Random Search,502.55,19.76,270.46,37.68,99.3,18.75,13.69,0,0,67.37903497,0
2007-05-25,11:17 AM,1,2,Jan-33,33-1 1 2,Chaining,3397.55,17.31,1036.46,57.4,89.65,33.33,59.89,0.17,1,57.42754372,0
2007-05-25,11:17 AM,1,4,21-Apr,21-4 1 4,Random Search,732.76,22.37,321.75,51.62,93.6,17.36,14.38,0.12,0,94.51841397,0
2007-05-25,11:19 AM,1,2,Feb-33,33-2 1 2,Random Search,406.63,24.91,242.09,44.1,97.62,13.89,9.72,0.03,0,92.03747435,0
2007-05-25,11:20 AM,1,2,Mar-33,33-3 1 2,Not Recognized,288.1,29.84,176.38,51.62,91.35,7.64,5.91,0.05,0,92.52887614,0
2007-05-25,11:22 AM,1,2,Apr-33,33-4 1 2,Chaining,2744.68,18.04,1082.19,46.09,91.91,36.11,59.98,0.29,1,128.9115053,0
2007-05-25,11:24 AM,1,3,Jan-33,33-1 1 3,Random Search,562.24,21.73,310.06,40.93,85.71,19.44,14.27,0.17,0,66.11597541,0
2007-05-25,11:27 AM,1,3,Feb-33,33-2 1 3,Chaining,3830.87,18.31,1097.06,64.3,90.8,38.89,59.9,0.03,1,45.73657401,0
2007-05-25,11:29 AM,1,3,Mar-33,33-3 1 3,Chaining,1269.69,19.08,390.53,62.69,95.58,20.83,20.47,0,1,81.06743647,0
2007-05-25,11:32 AM,1,3,Apr-33,33-4 1 3,Thigmotaxis,2461.87,16.83,1009.36,41.35,89.8,20.83,59.99,0.23,0,88.53336971,0
2007-05-25,11:34 AM,1,4,Jan-33,33-1 1 4,Random Search,671.02,20.01,287.36,57.83,83.9,20.14,14.36,0.14,0,30.80622133,0
2007-05-25,11:35 AM,1,4,Feb-33,33-2 1 4,Indirect Search,299.07,18.38,126.67,68.99,62.33,8.33,6.89,0.03,2,42.91485665,0
2007-05-25,11:38 AM,1,4,Mar-33,33-3 1 4,Random Search,2535.87,16.88,1011.4,45.53,91.04,46.53,59.93,0.33,0,112.9229153,0
2007-05-25,11:40 AM,1,4,Apr-33,33-4 1 4,Thigmotaxis,2762.39,14.32,858.94,49.61,88.51,43.75,59.98,0.19,0,114.3325693,0
2007-05-25,11:40 AM,1,1,23-1*,23-1 1 1,Chaining,3355.21,19.82,1187.31,56.39,95.12,28.47,59.9,0.2,1,78.24927651,0
2007-05-25,11:44 AM,1,1,23-Feb,23-2 1 1,Chaining,2662.62,21.87,1310.43,44.82,94.68,36.81,59.93,0.31,1,73.19209056,0
2007-05-25,11:48 AM,1,1,23-3*,23-3 1 1,Chaining,2489.61,15.71,942.05,42.08,92.2,18.75,59.95,0.24,1,56.18802767,0
2007-05-25,11:51 AM,1,1,23-Apr,23-4 1 1,Chaining,2923.49,17.92,1074.47,49.45,91.01,15.97,59.96,0.3,1,75.14640458,0
2007-05-25,11:55 AM,1,2,23-Jan,23-1 1 2,Chaining,3676.01,14.54,871.6,64.73,87.2,15.97,59.94,0.14,1,25.62699767,0
2007-05-25,11:57 AM,1,2,23-Feb,23-2 1 2,Random Search,1321.2,17.23,406.46,62.2,86.94,25.69,23.59,0.11,0,107.8531074,0
2007-05-25,12:00 PM,1,2,23-Mar,23-3 1 2,Chaining,3700.68,17,1019.26,64.66,88.13,36.81,59.97,0.1,1,51.14609369,0
2007-05-25,12:03 PM,1,2,23-Apr,23-4 1 2,Chaining,2812.68,16.85,1009.41,49.57,86.79,37.5,59.9,0.29,1,40.82473163,0
2007-05-25,12:05 PM,1,3,23-Jan,23-1 1 3,Not Recognized,536,14.34,151.96,72.97,74.97,4.17,10.6,0.13,0,47.81286676,0
2007-05-25,12:07 PM,1,3,23-Feb,23-2 1 3,Chaining,1772.77,15.82,449.76,69.86,83.82,20.83,28.43,0.13,1,24.90404824,0
2007-05-25,12:08 PM,1,1,Jan-35,35-1 1 1,Thigmotaxis,1341.6,25.16,520.06,70.61,85.6,24.31,20.67,0.2,0,55.8910172,0
2007-05-25,12:09 PM,1,3,23-Mar,23-3 1 3,Chaining,3924.12,16.64,997.8,68.81,88.15,27.78,59.98,0.14,1,90.37962591,0
2007-05-25,12:11 PM,1,1,Feb-35,35-2 1 1,Chaining,3828.04,21.94,1314.5,66.3,89.73,29.86,59.91,0.12,1,87.82049153,0
2007-05-25,12:11 PM,1,3,23-Apr,23-4 1 3,Not Recognized,556.41,17.02,174.59,72.21,79.54,7.64,10.26,0.23,0,67.1808967,0
2007-05-25,12:13 PM,1,1,Jan-36,36-1 1 1,Thigmotaxis,3771.41,20.7,1240.69,65.31,88.77,47.22,59.95,0.18,0,54.29654724,0
2007-05-25,12:13 PM,1,4,23-Jan,23-1 1 4,Chaining,2665.67,17.36,1039.47,44.82,90.07,26.39,59.88,0.27,1,40.02344116,0
2007-05-25,12:16 PM,1,1,Feb-36,36-2 1 1,Thigmotaxis,2677,16.74,635.37,75.18,84.91,20.83,37.95,0.02,0,32.84197388,0
2007-05-25,12:16 PM,1,4,23-Feb,23-2 1 4,Random Search,2893.25,18.45,1106.58,48.53,93.76,49.31,59.97,0.11,0,100.7184526,0
2007-05-25,12:18 PM,1,2,Jan-35,35-1 1 2,Not Recognized,1029.18,18.11,303.4,71.89,83.47,9.03,16.75,0.16,0,88.04311017,0
2007-05-25,12:18 PM,1,4,23-Mar,23-3 1 4,Chaining,1521.06,15.01,418.73,55.15,101.43,22.22,27.89,0.04,1,85.77232034,0
2007-05-25,12:19 PM,1,2,Feb-35,35-2 1 2,Random Search,1470.42,21.84,516.77,68.39,83.49,31.94,23.66,0.13,0,75.67334608,0
2007-05-25,12:19 PM,1,4,23-Apr,23-4 1 4,Random Search,459.17,22.08,394.05,26.49,100.44,25,17.85,0.35,0,21.19483565,0
2007-05-25,12:21 PM,1,2,Jan-36,36-1 1 2,Chaining,3510.34,12.7,761.1,63.01,89.34,21.53,59.93,0.17,1,77.86904254,0
2007-05-25,12:24 PM,1,2,Feb-36,36-2 1 2,Chaining,3605.1,18.96,1137.44,63.07,89.32,37.5,60,0.19,1,94.95680619,0
2007-05-25,12:26 PM,1,3,Jan-35,35-1 1 3,Not Recognized,378.45,25.42,185.34,54.47,99.32,8.33,7.29,0.01,0,97.80365855,0
2007-05-25,12:28 PM,1,3,Feb-35,35-2 1 3,Random Search,1578.83,24.33,801.66,48.39,92.19,44.44,32.95,0.15,0,86.04032312,0
2007-05-25,12:29 PM,1,3,Jan-36,36-1 1 3,Chaining,3672.82,13.2,791.14,62.08,92.01,33.33,59.92,0.13,1,111.8256404,0
2007-05-25,12:31 PM,1,3,Feb-36,36-2 1 3,Random Search,748.09,20.96,392.25,41.6,87.27,29.17,18.71,0.19,0,118.7545078,0
2007-05-25,12:34 PM,1,4,Jan-35,35-1 1 4,Random Search,2049.38,19.91,1193.94,34.42,88.16,73.61,59.97,0.18,0,78.36560175,0
2007-05-25,12:36 PM,1,4,Feb-35,35-2 1 4,Random Search,1284.22,25.21,722.34,45.6,94.5,41.67,28.65,0.17,0,52.9568068,0
2007-05-25,12:38 PM,1,4,Jan-36,36-1 1 4,Thigmotaxis,2022.6,10.87,651.59,34.45,92.57,17.36,59.95,0.28,0,45.8345727,0
2007-05-25,12:41 PM,1,4,Feb-36,36-2 1 4,Random Search,2398.79,16.02,960.89,40.48,94.65,41.67,59.98,0.17,0,77.81610736,0
2007-05-25,12:51 PM,1,4,26-Jan,26-1 1 4,Chaining,2370,19.94,1195.24,39.98,95.7,36.81,59.93,0.37,1,116.5774385,0
2007-05-25,12:54 PM,1,4,26-Feb,26-2 1 4,Chaining,2079.47,21.62,1296.25,34.61,95.89,29.86,59.95,0.14,1,150.7798758,0
2007-05-25,12:58 PM,1,4,26-Mar,26-3 1 4,Chaining,2874.02,20.59,1234.19,48.19,91.69,27.08,59.95,0.25,1,76.49904027,0
2007-05-26,7:30 AM,2,1,31-Jan,31-1 2 1,Indirect Search,122.53,24.03,93.23,68.7,54.5,5.56,3.88,0.35,2,61.4263555,0
2007-05-26,7:31 AM,2,1,Feb-31,31-2 2 1,Not Recognized,533.16,11.11,125.53,70.11,92.52,4.17,11.3,0.07,0,23.64786243,0
2007-05-26,7:33 AM,2,1,Jan-32,32-1 2 1,Chaining,2431.34,18.54,784.82,61.19,84.87,33.33,42.32,0.09,1,130.8587268,0
2007-05-26,7:35 AM,2,1,Feb-32,32-2 2 1,Thigmotaxis,2917.34,21.93,1314.8,51.28,84.83,55.56,59.95,0.32,0,41.81802096,0
2007-05-26,7:36 AM,2,2,31-Jan,31-1 2 2,Random Search,397.39,32.66,271.11,49.03,103.74,20.14,8.3,0.06,0,116.4069457,0
2007-05-26,7:37 AM,2,2,Feb-31,31-2 2 2,Random Search,1082.55,22.27,531.72,46.35,92.66,41.67,23.88,0.14,0,46.3976234,0
2007-05-26,7:39 AM,2,2,Jan-32,32-1 2 2,Thigmotaxis,3315.53,20.84,1249.78,55.65,92.65,47.22,59.98,0.11,0,94.6711942,0
2007-05-26,7:42 AM,2,2,Feb-32,32-2 2 2,Random Search,2420.11,21.17,1268.63,40.62,89.64,67.36,59.92,0.13,0,119.2408779,0
2007-05-26,7:43 AM,2,3,31-Jan,31-1 2 3,Random Search,389.18,19.49,190,54.11,85.03,15.28,9.75,0.04,0,112.1049551,0
2007-05-26,7:44 AM,2,3,Feb-31,31-2 2 3,Random Search,468.96,21.22,234.87,54.98,86.72,16.67,11.07,0.39,0,103.4674571,0
2007-05-26,7:46 AM,2,3,Jan-32,32-1 2 3,Random Search,3507.25,17.26,1034.96,61.19,84.81,54.17,59.98,0.14,0,84.06568071,0
2007-05-26,7:48 AM,2,3,Feb-32,32-2 2 3,Chaining,400.57,19.68,223.4,47.54,81.72,22.22,11.35,0.34,1,48.74410287,0
2007-05-26,7:49 AM,2,4,31-Jan,31-1 2 4,Random Search,264.37,42.48,217.9,52.68,103.14,12.5,5.13,0.04,0,106.4192339,0
2007-05-26,7:50 AM,2,4,Feb-31,31-2 2 4,Scanning,856.55,19.73,349.75,49.46,97.53,28.47,17.73,0.17,1,22.11665583,0
2007-05-26,7:52 AM,2,4,Jan-32,32-1 2 4,Random Search,3727.66,17.12,1026.2,62.63,89.32,48.61,59.93,0.03,0,81.15705126,0
2007-05-26,7:54 AM,2,4,Feb-32,32-2 2 4,Not Recognized,146.12,43.87,171.09,39.76,109.11,5.56,3.9,0.12,0,109.1297896,0
2007-05-26,8:10 AM,2,1,21-1*,21-1 2 1,Thigmotaxis,2984.2,21.54,1291.54,51.32,90.39,58.33,59.97,0.2,0,54.93367885,0
2007-05-26,8:11 AM,2,1,Jan-33,33-1 2 1,Thigmotaxis,3522.07,19.97,1196.84,59.16,89.88,43.75,59.94,0.13,0,20.69921156,0
2007-05-26,8:12 AM,2,1,Feb-33,33-2 2 1,Random Search,565.84,23.95,466.16,30.37,89.86,29.17,19.46,0.29,0,72.35080828,0
2007-05-26,8:12 AM,2,1,21-Feb,21-2 2 1,Random Search,900.06,22.01,369.58,62.72,86,32.64,16.79,0.21,0,76.64513198,0
2007-05-26,8:13 AM,2,1,Mar-33,33-3 2 1,Random Search,229.84,42,194.04,52.8,90.34,10.42,4.62,0.04,0,54.2194151,0
2007-05-26,8:14 AM,2,1,21-Mar,21-3 2 1,Random Search,248.81,25.47,177.55,53.31,75.47,15.28,6.97,0.56,0,52.50817979,0
2007-05-26,8:15 AM,2,1,Apr-33,33-4 2 1,Thigmotaxis,2496.47,20.66,1239.45,42.06,91.75,47.22,59.99,0.29,0,88.29623374,0
2007-05-26,8:15 AM,2,1,21-Apr,21-4 2 1,Random Search,493.41,25.08,325.26,44.49,93.6,27.78,12.97,0.3,0,21.19257085,0
2007-05-26,8:17 AM,2,2,Jan-33,33-1 2 2,Random Search,751.51,26.32,439.33,45.62,97.35,32.64,16.69,0.12,0,134.8735239,0
2007-05-26,8:17 AM,2,2,21-Jan,21-1 2 2,Random Search,1766.18,22.36,732,54.13,90.55,45.14,32.74,0,0,63.6917231,0
2007-05-26,8:18 AM,2,2,Feb-33,33-2 2 2,Random Search,288.16,35.3,222.38,47.43,90.89,11.81,6.3,0.02,0,81.24412275,0
2007-05-26,8:18 AM,2,2,21-Feb,21-2 2 2,Random Search,348.52,29.64,275.66,39.05,97.89,15.28,9.3,0.33,0,91.47561549,0
2007-05-26,8:20 AM,2,2,Mar-33,33-3 2 2,Random Search,2482.01,21.9,1313.75,41.65,91.47,67.36,59.98,0.17,0,28.86362084,0
2007-05-26,8:20 AM,2,2,21-Mar,21-3 2 2,Random Search,439.57,29.73,285.74,46.5,100.63,20.14,9.61,0.08,0,118.922358,0
2007-05-26,8:21 AM,2,2,21-Apr,21-4 2 2,Random Search,240.8,43.12,224.68,47.54,106.61,17.36,5.21,0.02,0,119.5672086,0
