Date,Time,Day,Trial,Animal,Trial Code,Strategy Type,CSE,velocity,totalDistance,distanceAverage,averageHeadingError,percentTraversed,latency,corridorAverage,score,initial heading error,entropy
2007-05-27,8:40 AM,3,4,Feb-35,35-2 3 4,Scanning (m),1267.62,22.19,563.01,54.37,80.04,43.06,25.37,0.14,1,60.93633318,0
2007-05-27,8:41 AM,3,4,Jan-36,36-1 3 4,Direct swim (m),49,44.11,122.61,36.93,14.06,10.42,2.78,0.86,3,11.77318863,0
2007-05-27,8:42 AM,3,4,Feb-36,36-2 3 4,Focal Search (m),158.89,22.93,214.15,27.37,65.13,20.14,9.34,0.69,2,22.89272567,0
2007-05-27,9:00 AM,3,1,Jan-37,37-1 3 1,Focal Search (m),202.36,25.1,338.85,22.4,72.92,24.31,13.5,0.87,2,72.06482217,0
2007-05-27,9:01 AM,3,1,Feb-37,37-2 3 1,Focal Search (m),372.05,22.13,384.92,27.34,81.61,27.78,17.39,0.32,1,32.58383043,0
2007-05-27,9:02 AM,3,1,Mar-37,37-3 3 1,Scanning (m),346.08,28.01,347.62,34.89,72.65,26.39,12.41,0.42,0,70.27225153,0
2007-05-27,9:05 AM,3,2,Jan-37,37-1 3 2,Chaining (m),744.47,22.91,445.09,44.1,84.13,32.64,19.43,0.38,1,39.50119454,0
2007-05-27,9:06 AM,3,2,Feb-37,37-2 3 2,Direct swim (m),-15.74,17.58,136.91,15.43,60.82,11.11,7.79,0.48,2,29.26016791,0
2007-05-27,9:07 AM,3,2,Mar-37,37-3 3 2,Scanning (m),285.7,24.08,279.05,34.17,72.88,25.69,11.59,0.6,2,21.38053776,0
2007-05-27,9:11 AM,3,3,Jan-37,37-1 3 3,Focal Search (m),60.89,43.03,167.81,19.6,59.14,8.33,3.9,0.62,2,51.66124405,0
2007-05-27,9:12 AM,3,3,Feb-37,37-2 3 3,Direct swim (m),12.87,93.48,129.94,11.07,49.63,3.47,1.39,0.53,2,24.08900736,0
2007-05-27,9:13 AM,3,3,Mar-37,37-3 3 3,Focal Search (m),90.25,39.57,199.01,19.34,75.16,13.19,5.03,0.5,2,78.61243344,0
2007-05-27,9:16 AM,3,4,37-1*,37-1* 3 4,Scanning (m),603.87,16.39,438.43,24.16,90.16,22.22,26.75,0.43,1,46.66422468,0
2007-05-27,9:17 AM,3,4,37-2*,37-2* 3 4,Random Search (m),804.15,23.18,542.45,35.43,88.28,42.36,23.4,0.21,1,110.7406399,0
2007-05-27,9:18 AM,3,4,37-3*,37-3* 3 4,Spatial Indirect (m),85.14,34.99,114.08,31.88,55.94,10.42,3.26,0.15,2,87.02195805,0
2007-05-28,7:27 AM,4,1,31-Jan,31-1 4 1,Random Search (m),2083.95,16.83,814.23,45.82,80.88,45.14,48.37,0.28,1,37.87641311,0
2007-05-28,7:28 AM,4,1,Feb-31,31-2 4 1,Direct swim (m),71.98,32.39,121.15,40,20.9,9.72,3.74,0.67,3,26.02231443,0
2007-05-28,7:29 AM,4,1,Jan-32,32-1 4 1,Spatial Indirect (m),442.82,18.4,224.13,47.68,67.76,17.36,12.18,0.26,1,80.27670849,0
2007-05-28,7:30 AM,4,1,Feb-32,32-2 4 1,Random Search (m),1873.59,21.61,1166.7,36.68,87.32,51.39,53.99,0.39,1,23.84708784,0
2007-05-28,7:33 AM,4,2,31-Jan,31-1 4 2,Scanning (m),379.84,27.03,341.94,31.06,87.17,26.39,12.65,0.06,0,41.33361282,0
2007-05-28,7:34 AM,4,2,Feb-31,31-2 4 2,Spatial Indirect (m),65.16,45.94,175.02,19.49,63.32,8.33,3.81,0.35,2,94.35444685,0
2007-05-28,7:35 AM,4,2,Jan-32,32-1 4 2,Spatial Indirect (m),218.62,34.32,217.22,35.82,72.05,15.28,6.33,0.12,2,110.8747252,0
2007-05-28,7:36 AM,4,2,Feb-32,32-2 4 2,Direct swim (m),28.27,58.57,155.21,13.63,50.12,7.64,2.65,0.93,2,15.64908614,0
2007-05-28,7:37 AM,4,3,31-Jan,31-1 4 3,Directed Search (m),182.52,28.74,199.2,39.49,36.55,11.81,6.93,0.86,2,27.39472364,0
2007-05-28,7:39 AM,4,3,Feb-31,31-2 4 3,Scanning (m),333.82,18.99,345.49,24.27,76.16,24.31,18.19,0.56,1,19.14674708,0
2007-05-28,7:40 AM,4,3,Jan-32,32-1 4 3,Direct swim (m),126.12,45.82,184.65,44.61,37.51,11.11,4.03,0.76,2,94.32848128,0
2007-05-28,7:41 AM,4,3,Feb-32,32-2 4 3,Scanning (m),382.15,24.13,372.61,31.11,74.32,29.17,15.44,0.62,0,39.05596296,0
2007-05-28,7:42 AM,4,4,31-1*,31-1* 4 4,Focal Search (m),49.29,22.43,106.99,16.4,55.24,6.25,4.77,0.65,2,29.652036,0
2007-05-28,7:43 AM,4,4,31-2*,31-2* 4 4,Direct swim (m),31.03,24.9,93.39,13.7,51.59,6.94,3.75,0.87,2,25.14899055,0
2007-05-28,7:45 AM,4,4,32-1*,32-1* 4 4,Focal Search (m),120.1,24.05,145.77,23.07,73.13,9.03,6.06,0.27,2,85.5030861,0
2007-05-28,7:46 AM,4,4,32-2*,32-2* 4 4,Focal Search (m),334.17,18.26,326.07,20.96,85.45,24.31,17.86,0.51,2,51.39043518,0
2007-05-28,7:56 AM,4,1,Jan-33,33-1 4 1,Directed Search (m),140.01,25.33,196.29,30.8,51.95,18.75,7.75,0.67,2,19.70110047,0
2007-05-28,7:57 AM,4,1,Feb-33,33-2 4 1,Directed Search (m),135.9,19.51,154.48,33.43,46.67,14.58,7.92,0.69,2,36.43882858,0
2007-05-28,7:58 AM,4,1,Mar-33,33-3 4 1,Chaining (m),283.49,30.8,311.06,35.17,73.89,30.56,10.1,0.48,2,19.86987574,0
2007-05-28,7:59 AM,4,1,Apr-33,33-4 4 1,Chaining (m),429.77,26.29,341.22,39.23,77.62,35.42,12.98,0.24,1,92.4275813,0
2007-05-28,8:01 AM,4,2,33-1*,33-1* 4 2,Spatial Indirect (m),40.65,37.22,89.33,23.16,38.83,4.17,2.4,0.28,2,48.1301731,0
2007-05-28,8:02 AM,4,2,33-2*,33-2* 4 2,Direct swim (m),45.77,20.23,96.27,16.42,42.51,8.33,4.76,0.78,2,16.5692463,0
2007-05-28,8:02 AM,4,2,33-3*,33-3* 4 2,Spatial Indirect (m),80.91,25.93,107.07,25.4,57.36,5.56,4.13,0.26,2,50.39720971,0
2007-05-28,8:04 AM,4,2,Apr-33,33-4 4 2,Direct swim (m),11.8,77.21,78.75,15.76,16.9,3.47,1.02,0.5,3,16.29510336,0
2007-05-28,8:05 AM,4,3,Jan-33,33-1 4 3,Spatial Indirect (m),65.61,53.44,170.46,22.51,60.45,8.33,3.19,0.36,2,104.5698769,0
2007-05-28,8:06 AM,4,3,Feb-33,33-2 4 3,Focal Search (m),95.44,26.01,207.08,14.77,68.83,12.5,7.96,0.78,2,45.43010762,0
2007-05-28,8:07 AM,4,3,Mar-33,33-3 4 3,Chaining (m),1204.34,19.47,440.83,53.62,83.76,25.69,22.64,0.09,1,106.2331866,0
2007-05-28,8:08 AM,4,3,Apr-33,33-4 4 3,Chaining (m),310.44,29.43,317.3,29.52,84.3,25.69,10.78,0.26,1,97.58888788,0
2007-05-28,8:10 AM,4,4,Jan-33,33-1 4 4,Spatial Indirect (m),191.29,33.4,227.8,39.98,55.77,15.28,6.82,0.6,2,87.22563556,0
2007-05-28,8:11 AM,4,4,Feb-33,33-2 4 4,Focal Search (m),202.72,27.86,257.39,31.71,64.71,18.06,9.24,0.7,2,67.38275434,0
2007-05-28,8:13 AM,4,4,Mar-33,33-3 4 4,Scanning (m),2145.92,18.34,1099.45,38.02,87.48,68.75,59.96,0.43,1,98.62662802,0
2007-05-28,8:14 AM,4,4,Apr-33,33-4 4 4,Scanning (m),422.76,27.18,399.27,33.48,78.11,36.11,14.69,0.45,1,11.03336994,0
2007-05-28,8:24 AM,4,1,Jan-35,35-1 4 1,Thigmotaxis (m),3166.87,23.48,1406.69,54.6,90.99,49.31,59.92,0.21,0,77.07282015,0
2007-05-28,8:26 AM,4,1,Feb-35,35-2 4 1,Random Search (m),2755.11,24.06,1442.69,47.5,89.65,62.5,59.95,0.26,0,67.90480233,0
2007-05-28,8:27 AM,4,1,Jan-36,36-1 4 1,Directed Search (m),43.17,43.7,134.17,30.78,32.88,12.5,3.07,0.94,3,12.69300574,0
2007-05-28,8:28 AM,4,1,Feb-36,36-2 4 1,Scanning (m),201.66,26.27,222.22,35.15,63.2,21.53,8.46,0.76,2,29.80464147,0
2007-05-28,8:30 AM,4,2,Jan-35,35-1 4 2,Random Search (m),3130.76,22.94,1375.95,52.41,90.16,70.83,59.97,0.03,0,88.27116803,0
2007-05-28,8:31 AM,4,2,Feb-35,35-2 4 2,Chaining (m),401.39,32.26,353.9,36.91,83.91,31.25,10.97,0.22,1,104.5967173,0
2007-05-28,8:32 AM,4,2,Jan-36,36-1 4 2,Direct swim (m),21.26,92.36,146.85,16.93,20.16,5.56,1.59,0.65,3,15.52365032,0
2007-05-28,8:33 AM,4,2,Feb-36,36-2 4 2,Focal Search (m),114.68,28.05,203.68,16.99,82.15,9.03,7.26,0.3,2,87.16115269,0
2007-05-28,8:35 AM,4,3,35-1*,35-1* 4 3,Random Search (m),1992.12,20.43,852.52,48.38,84.54,56.25,41.72,0.17,0,70.89561445,0
2007-05-28,8:36 AM,4,3,35-2*,35-2* 4 3,Chaining (m),453.98,28.94,300.99,45.5,83.32,31.25,10.4,0.05,0,65.31323441,0
2007-05-28,8:37 AM,4,3,36-1*,36-1* 4 3,Focal Search (m),30.48,33.07,115.4,13.29,57.33,6.25,3.49,0.69,2,28.95860231,0
2007-05-28,8:38 AM,4,3,Feb-36,36-2 4 3,Focal Search (m),37.18,31.78,107.43,16.67,52.3,9.03,3.38,0.6,2,23.97773855,0
2007-05-28,8:40 AM,4,4,Jan-35,35-1 4 4,Chaining (m),1564.97,22.17,826.22,44.74,83.9,61.11,37.26,0.26,1,17.99456167,0
2007-05-28,8:41 AM,4,4,Feb-35,35-2 4 4,Focal Search (m),173.59,33.8,266.65,30.78,73.54,15.97,7.89,0.56,2,94.08935526,0
2007-05-28,8:42 AM,4,4,Jan-36,36-1 4 4,Direct swim (m),46.49,84.86,168.03,34.37,15.65,7.64,1.98,0.95,3,12.3967526,0
2007-05-28,8:43 AM,4,4,Feb-36,36-2 4 4,Spatial Indirect (m),136.42,50.3,191.64,46.9,47.61,14.58,3.81,0.25,2,93.25472712,0
2007-05-28,8:50 AM,4,1,Jan-37,37-1 4 1,Focal Search (m),32.96,60.28,149.49,15.23,59.39,5.56,2.48,0.58,2,54.46279099,0
2007-05-28,8:51 AM,4,1,Feb-37,37-2 4 1,Focal Search (m),89.96,40.5,202.93,19.17,75.1,13.89,5.01,0.25,2,53.62222942,0
2007-05-28,8:52 AM,4,1,Mar-37,37-3 4 1,Focal Search (m),30.97,59.8,152.48,12.94,63.82,6.25,2.55,0.56,2,35.92384236,0
2007-05-28,8:55 AM,4,2,Jan-37,37-1 4 2,Scanning (m),529.62,22.57,392.34,37.05,81.34,34.72,17.38,0.57,0,32.5988054,0
2007-05-28,8:56 AM,4,2,Feb-37,37-2 4 2,Random Search (m),499.77,22.2,375.99,35.91,82.37,34.72,16.94,0.57,1,24.89360053,0
2007-05-28,8:58 AM,4,2,Mar-37,37-3 4 2,Spatial Indirect (m),67.04,40.34,162.97,27.72,61.64,13.89,4.04,0.33,2,32.86000394,0
2007-05-28,9:00 AM,4,3,Jan-37,37-1 4 3,Focal Search (m),74,19.78,118.9,18.47,67.99,6.25,6.01,0.33,2,17.11602848,0
2007-05-28,9:01 AM,4,3,Feb-37,37-2 4 3,Direct swim (m),27.37,42.77,87.25,19.1,24.84,4.86,2.04,0.55,3,38.06320099,0
2007-05-28,9:01 AM,4,3,37-3*,37-3* 4 3,Focal Search (m),42.05,33.47,113.14,17.39,64.78,6.94,3.38,0.54,2,54.01702824,0
2007-05-28,9:04 AM,4,4,Jan-37,37-1 4 4,Direct swim (m),102.47,49.15,184.3,39.22,45.95,11.11,3.75,0.77,2,87.10077707,0
2007-05-28,9:05 AM,4,4,Feb-37,37-2 4 4,Directed Search (m),108.38,35,200.22,29.98,52.91,13.19,5.72,0.85,2,29.3077994,0
2007-05-28,9:06 AM,4,4,Mar-37,37-3 4 4,Direct swim (m),44.27,79.75,173.86,32.74,19.56,11.81,2.18,0.96,3,13.54667371,0
2007-05-29,6:28 AM,5,1,31-Jan,31-1 5 1,Spatial Indirect (m),55.19,45.19,155.9,17.53,75.42,7.64,3.45,0.44,2,107.3467192,0
2007-05-29,6:29 AM,5,1,Feb-31,31-2 5 1,Spatial Indirect (m),45.86,51.03,145.43,18.13,41.1,4.86,2.85,0.43,2,86.41381689,0
2007-05-29,6:30 AM,5,1,Jan-32,32-1 5 1,Direct swim (m),26.13,82.98,136.91,17.4,37.54,4.17,1.65,0.22,2,42.15645831,0
2007-05-29,6:31 AM,5,1,Feb-32,32-2 5 1,Spatial Indirect (m),45.97,54.33,149.96,18.2,60.77,6.94,2.76,0.24,2,56.02558097,0
2007-05-29,6:32 AM,5,2,31-Jan,31-1 5 2,Spatial Indirect (m),132.15,35.28,221.23,29.85,66.18,16.67,6.27,0.62,2,78.50210926,0
2007-05-29,6:33 AM,5,2,Feb-31,31-2 5 2,Spatial Indirect (m),132.3,40.86,198.99,40.71,30.24,12.5,4.87,0.54,2,74.36430395,0
2007-05-29,6:34 AM,5,2,Jan-32,32-1 5 2,Scanning (m),332.05,25.38,321.51,33.39,79.79,21.53,12.67,0.59,0,62.95080827,0
2007-05-29,6:35 AM,5,2,Feb-32,32-2 5 2,Thigmotaxis (m),1305.65,21.71,873.81,35.36,83.8,57.64,40.24,0.41,1,40.63876447,0
2007-05-29,6:37 AM,5,3,31-Jan,31-1 5 3,Focal Search (m),89.87,32.24,168.61,32.54,55.6,13.89,5.23,0.65,2,39.08460731,0
2007-05-29,6:37 AM,5,3,Feb-31,31-2 5 3,Focal Search (m),148.35,18.75,191.77,26.17,63.96,18.06,10.23,0.67,2,62.6020216,0
2007-05-29,6:38 AM,5,3,Jan-32,32-1 5 3,Direct swim (m),113.25,26.81,120.1,46.37,18.55,8.33,4.48,0.8,3,26.87725373,0
2007-05-29,6:40 AM,5,3,Feb-32,32-2 5 3,Random Search (m),1444.56,19.73,752.56,41.09,83.57,46.53,38.15,0.4,1,48.44412024,0
2007-05-29,6:41 AM,5,4,31-Jan,31-1 5 4,Focal Search (m),155.46,23.62,244.5,18.06,83.11,22.92,10.35,0.5,2,64.85283632,0
2007-05-29,6:42 AM,5,4,Feb-31,31-2 5 4,Direct swim (m),38.32,26.59,84.01,19.02,36.26,4.17,3.16,0.67,2,29.61953939,0
2007-05-29,6:43 AM,5,4,Jan-32,32-1 5 4,Spatial Indirect (m),115.09,19.1,115.53,24.09,62.04,10.42,6.05,0.13,2,39.84631425,0
2007-05-29,6:44 AM,5,4,Feb-32,32-2 5 4,Scanning (m),612.66,19.3,405.85,30.92,83.05,28.47,21.03,0.39,1,88.15700072,0
2007-05-29,7:01 AM,5,1,Jan-33,33-1 5 1,Spatial Indirect (m),61.86,28.46,102.19,24.08,54.6,7.64,3.59,0.16,2,43.80160263,0
2007-05-29,7:02 AM,5,1,Feb-33,33-2 5 1,Focal Search (m),124.4,17.91,130.9,22.63,69.43,6.25,7.31,0.63,2,27.93520835,0
2007-05-29,7:03 AM,5,1,33-3*,33-3* 5 1,Scanning (m),310.38,27.24,291.73,31.3,81.62,29.17,10.71,0.29,0,97.0656632,0
2007-05-29,7:03 AM,5,1,Apr-33,33-4 5 1,Direct swim (m),26.23,46.31,82.43,23.11,25.99,4.86,1.78,0.58,3,27.37061516,0
2007-05-29,7:05 AM,5,2,Jan-33,33-1 5 2,Direct swim (m),18.07,64.75,130.79,11.11,39.44,4.86,2.02,0.77,2,32.88608091,0
2007-05-29,7:06 AM,5,2,Feb-33,33-2 5 2,Direct swim (m),23.38,62.1,139.72,13.26,32.24,5.56,2.25,0.83,3,10.8158985,0
2007-05-29,7:07 AM,5,2,Mar-33,33-3 5 2,Spatial Indirect (m),43.88,51.02,152.55,16.55,55.43,5.56,2.99,0.26,2,49.8191391,0
2007-05-29,7:08 AM,5,2,Apr-33,33-4 5 2,Directed Search (m),38.78,43.46,146.02,13.99,60.01,6.25,3.36,0.74,2,33.88805599,0
2007-05-29,7:09 AM,5,3,Jan-33,33-1 5 3,Directed Search (m),105.2,31.32,208.6,26.45,46.88,14.58,6.66,0.97,2,16.0571843,0
2007-05-29,7:10 AM,5,3,Feb-33,33-2 5 3,Directed Search (m),178.74,24.22,244.14,29.08,59.68,13.89,10.08,0.71,2,20.28022182,0
2007-05-29,7:11 AM,5,3,Mar-33,33-3 5 3,Random Search (m),1644.71,20.5,810.37,44.94,84.67,53.47,39.53,0.29,1,40.53085869,0
2007-05-29,7:13 AM,5,3,Apr-33,33-4 5 3,Scanning (m),361.88,24.34,394.61,28.63,77.08,31.94,16.21,0.62,1,31.48155878,0
2007-05-29,7:14 AM,5,4,Jan-33,33-1 5 4,Directed Search (m),119.9,21.98,165.75,28.97,48.61,16.67,7.54,0.86,2,14.29145857,0
2007-05-29,7:15 AM,5,4,Feb-33,33-2 5 4,Directed Search (m),164.64,17.42,171.78,31.07,62.68,15.28,9.86,0.85,2,31.9284893,0
2007-05-29,7:16 AM,5,4,Mar-33,33-3 5 4,Scanning (m),520.46,20.78,322.14,40.84,76.04,30.56,15.5,0.25,0,26.68706057,0
2007-05-29,7:17 AM,5,4,Apr-33,33-4 5 4,Scanning (m),182.96,22.12,184.69,34.28,62.99,17.36,8.35,0.24,2,31.79940852,0
2007-05-29,7:26 AM,5,1,Jan-35,35-1 5 1,Scanning (m),113.8,36.74,154.33,29.39,72.6,8.33,4.2,0.09,2,83.36213841,0
2007-05-29,7:27 AM,5,1,Feb-35,35-2 5 1,Chaining (m),893.83,29.01,698.56,37.77,88.99,48.61,24.08,0.29,1,29.39429199,0
2007-05-29,7:28 AM,5,1,Jan-36,36-1 5 1,Direct swim (m),32.1,32.68,99.36,21.69,48.51,9.72,3.04,0.31,2,28.00782444,0
2007-05-29,7:31 AM,5,1,Feb-36,36-2 5 1,Scanning (m),679.71,16.12,455.48,25.38,89.29,25,28.25,0.38,1,44.71415042,0
2007-05-29,7:33 AM,5,2,Jan-35,35-1 5 2,Random Search (m),1314.76,26.56,926.59,40.31,87.35,61.11,34.89,0.36,1,43.74847817,0
2007-05-29,7:34 AM,5,2,Feb-35,35-2 5 2,Chaining (m),288.02,35.57,346.48,37.43,68.57,23.61,9.74,0.47,2,48.29864638,0
2007-05-29,7:35 AM,5,2,Jan-36,36-1 5 2,Not Recognized (m),229.14,21.83,306.08,24.35,77.87,12.5,14.02,0.79,2,34.09290939,0
2007-05-29,7:36 AM,5,2,Feb-36,36-2 5 2,Directed Search (m),215.65,30.1,244.74,36.29,64.62,16.67,8.13,0.42,2,83.23476399,0
2007-05-29,7:37 AM,5,3,Jan-35,35-1 5 3,Chaining (m),547.32,25.41,449.28,36.28,80.8,36.11,17.68,0.26,1,37.19575358,0
2007-05-29,7:38 AM,5,3,Feb-35,35-2 5 3,Chaining (m),218.22,32.69,265.75,36.46,68.71,26.39,8.13,0.36,2,23.47198767,0
2007-05-29,7:39 AM,5,3,Jan-36,36-1 5 3,Direct swim (m),51.69,41.06,118.65,37.84,14.72,9.03,2.89,0.7,3,13.91387187,0
2007-05-29,7:40 AM,5,3,Feb-36,36-2 5 3,Focal Search (m),104.68,26.46,183.12,27.52,53.06,14.58,6.92,0.96,2,11.44065699,0
2007-05-29,7:41 AM,5,4,Jan-35,35-1 5 4,Spatial Indirect (m),60.6,50.54,161.72,20.78,61.34,7.64,3.2,0.3,2,44.18526571,0
2007-05-29,7:42 AM,5,4,Feb-35,35-2 5 4,Focal Search (m),73.19,39.07,229.35,13.77,73.57,15.97,5.87,0.42,2,26.00847753,0
2007-05-29,7:43 AM,5,4,Jan-36,36-1 5 4,Focal Search (m),162.32,31.38,233.14,23.42,77.69,15.28,7.43,0.38,2,87.09734926,0
2007-05-29,7:44 AM,5,4,Feb-36,36-2 5 4,Direct swim (m),35.52,64.81,138.69,18.22,71.21,5.56,2.14,0.35,2,106.4106877,0
2007-05-29,7:54 AM,5,1,Jan-37,37-1 5 1,Direct swim (m),44.43,40.34,91.57,24.28,56.6,4.86,2.27,0.33,2,87.55730367,0
2007-05-29,7:56 AM,5,1,Feb-37,37-2 5 1,Thigmotaxis (m),1676.71,23.4,1033.91,38.44,89.61,36.11,44.18,0.48,1,16.77398039,0
2007-05-29,7:56 AM,5,1,Mar-37,37-3 5 1,Focal Search (m),50.69,34.82,118.04,18.96,64.98,9.03,3.39,0.14,2,55.90501991,0
2007-05-29,7:59 AM,5,2,Jan-37,37-1 5 2,Direct swim (m),75.69,64.75,174.82,41.44,24.44,9.72,2.7,0.71,3,49.76331479,0
2007-05-29,8:00 AM,5,2,Feb-37,37-2 5 2,Direct swim (m),57.09,59.76,176.9,31.59,20.84,10.42,2.96,0.9,3,11.18488798,0
2007-05-29,8:01 AM,5,2,Mar-37,37-3 5 2,Direct swim (m),71.43,62.81,182.16,37.06,23.21,11.11,2.9,0.77,3,22.67162246,0
2007-05-29,8:03 AM,5,3,Jan-37,37-1 5 3,Focal Search (m),110.48,24.88,172.92,30.16,60.84,13.19,6.95,0.82,2,44.70614232,0
2007-05-29,8:04 AM,5,3,Feb-37,37-2 5 3,Directed Search (m),112.93,27.66,157.38,34.51,58.6,12.5,5.69,0.83,2,20.5256539,0
2007-05-29,8:05 AM,5,3,Mar-37,37-3 5 3,Scanning (m),771.8,20.28,330.78,54.82,80.36,23.61,16.31,0.43,1,57.38682009,0
2007-05-29,8:09 AM,5,4,Jan-37,37-1 5 4,Direct swim (m),26.01,69.38,136.67,15.4,32.1,4.17,1.97,0.62,3,35.75143486,0
2007-05-29,8:11 AM,5,4,Feb-37,37-2 5 4,Spatial Indirect (m),43.98,44.67,164.85,13.57,60.58,9.72,3.69,0.79,2,21.36981987,0
2007-05-29,8:11 AM,5,4,Mar-37,37-3 5 4,Spatial Indirect (m),52.37,49.93,155.77,17.85,69.95,9.03,3.12,0.3,2,114.2951295,0
2007-05-30,6:42 AM,6,1,31-Jan,31-1 6 1,Focal Search (m),120.55,40.39,220.95,32.08,48.56,13.19,5.47,0.93,2,12.74698567,0
2007-05-30,6:43 AM,6,1,Feb-31,31-2 6 1,Thigmotaxis (m),2295.48,19.22,1152.9,40.31,91.5,52.78,59.97,0.32,0,37.681009,0
2007-05-30,6:45 AM,6,1,Jan-32,32-1 6 1,Scanning (m),912.52,24.88,704.63,35.6,84.42,43.75,28.32,0.4,1,89.35386454,0
2007-05-30,6:46 AM,6,1,Feb-32,32-2 6 1,Chaining (m),507.65,30.21,438.62,40.12,75.64,33.33,14.52,0.54,1,26.77234665,0
2007-05-30,6:48 AM,6,2,31-Jan,31-1 6 2,Direct swim (m),72.9,31.53,125.48,36.97,29.41,11.11,3.98,0.44,3,16.89603069,0
2007-05-30,6:50 AM,6,2,Feb-31,31-2 6 2,Scanning (m),653.07,19.31,451.35,33.74,75.3,38.19,23.37,0.68,2,55.74754165,0
2007-05-30,6:50 AM,6,2,Jan-32,32-1 6 2,Direct swim (m),106.44,29.48,120.86,46,21.92,8.33,4.1,0.45,3,47.14392462,0
2007-05-30,6:52 AM,6,2,Feb-32,32-2 6 2,Thigmotaxis (m),1869.16,21.46,1140.91,37.41,85.35,47.22,53.16,0.41,1,29.90554134,0
2007-05-30,6:54 AM,6,3,31-Jan,31-1 6 3,Direct swim (m),31.62,36.54,85.13,21.86,32.14,5.56,2.33,0.4,3,47.0062491,0
2007-05-30,6:55 AM,6,3,Feb-31,31-2 6 3,Focal Search (m),110.92,17.4,118.35,22.01,68.59,8.33,6.8,0.49,2,114.4175618,0
2007-05-30,6:55 AM,6,3,Jan-32,32-1 6 3,Focal Search (m),82.67,25.14,132.76,21.1,63.34,10.42,5.28,0.5,2,67.45980608,0
2007-05-30,6:57 AM,6,3,Feb-32,32-2 6 3,Focal Search (m),368.56,19.87,294.31,26.63,79.66,16.67,14.81,0.3,0,58.31282664,0
2007-05-30,6:58 AM,6,4,31-Jan,31-1 6 4,Focal Search (m),30.2,44.5,149.96,10.77,61.8,6.94,3.37,0.69,2,10.91870622,0
2007-05-30,6:59 AM,6,4,Feb-31,31-2 6 4,Direct swim (m),40.25,40.74,134.04,14.17,36.12,6.25,3.29,0.38,2,24.89424559,0
2007-05-30,7:00 AM,6,4,Jan-32,32-1 6 4,Spatial Indirect (m),51.21,39.12,164.28,13.52,64.48,6.94,4.2,0.67,2,23.35138394,0
2007-05-30,7:01 AM,6,4,Feb-32,32-2 6 4,Spatial Indirect (m),221.59,29.99,259.73,26.31,79.08,25.69,8.66,0.3,2,38.96493995,0
2007-05-30,7:12 AM,6,1,Jan-33,33-1 6 1,Focal Search (m),83.86,29.8,194.62,14.47,72.22,11.81,6.53,0.82,2,15.10058682,0
2007-05-30,7:13 AM,6,1,Feb-33,33-2 6 1,Spatial Indirect (m),69.99,46.23,158.11,22.89,61.53,6.25,3.42,0.25,2,67.23497801,0
2007-05-30,7:14 AM,6,1,Mar-33,33-3 6 1,Direct swim (m),35.45,71.88,148.8,20.52,36.02,6.94,2.07,0.55,2,41.49686365,0
2007-05-30,7:15 AM,6,1,Apr-33,33-4 6 1,Focal Search (m),130.06,31.77,219.23,20.79,69.67,11.81,6.9,0.44,2,29.57090021,0
2007-05-30,7:17 AM,6,2,Jan-33,33-1 6 2,Thigmotaxis (m),1755.57,19.39,1000.94,34.72,86.5,50.69,51.63,0.35,0,11.80213755,0
2007-05-30,7:18 AM,6,2,Feb-33,33-2 6 2,Directed Search (m),82.57,24.11,94.5,25.3,62.42,5.56,3.92,0.34,2,78.50988475,0
2007-05-30,7:19 AM,6,2,Mar-33,33-3 6 2,Scanning (m),476.58,22.47,312.62,37.06,80.7,29.86,13.91,0.18,0,88.7990632,0
2007-05-30,7:20 AM,6,2,Apr-33,33-4 6 2,Direct swim (m),32.97,37.4,79.28,24.88,19.44,5.56,2.12,0.7,3,30.24978446,0
2007-05-30,7:22 AM,6,3,Jan-33,33-1 6 3,Thigmotaxis (m),1320.21,22.01,641.11,48.52,75.3,50,29.13,0.24,0,31.88573285,0
2007-05-30,7:23 AM,6,3,Feb-33,33-2 6 3,Directed Search (m),119,36.98,181.56,37.57,29.75,9.72,4.91,0.84,3,12.91511907,0
2007-05-30,7:24 AM,6,3,Mar-33,33-3 6 3,Scanning (m),896.44,22.65,577.45,38.98,81.78,48.61,25.49,0.39,1,102.1828714,0
2007-05-30,7:25 AM,6,3,Apr-33,33-4 6 3,Spatial Indirect (m),207.69,28.94,207.77,39.51,46.64,12.5,7.18,0.81,2,43.4118236,0
2007-05-30,7:27 AM,6,4,Jan-33,33-1 6 4,Spatial Indirect (m),267.41,18.9,152.91,49.33,52.43,11.81,8.09,0.54,2,20.02788304,0
2007-05-30,7:28 AM,6,4,Feb-33,33-2 6 4,Directed Search (m),117.04,25.69,152.09,35.48,42.05,11.11,5.92,0.61,2,33.41001337,0
2007-05-30,7:30 AM,6,4,Mar-33,33-3 6 4,Scanning (m),1024.37,19.61,611.31,36.97,81.14,57.64,31.18,0.46,1,11.03376666,0
2007-05-30,7:31 AM,6,4,Apr-33,33-4 6 4,Focal Search (m),164.99,22.01,242.77,24.56,70.21,19.44,11.03,0.68,2,5.32081005,0
2007-05-30,7:40 AM,6,1,Jan-35,35-1 6 1,Random Search (m),260.14,35.7,303.12,39.21,68.04,25,8.49,0.42,2,69.93737693,0
